essayer essaie essaye essaies essayes essaie essaye essayons essayez essaient essayent essayais essayais essayait essayions essayiez essayaient essaierai essayerai essaieras essayeras essaiera essayera essaierons essayerons essaierez essayerez essaieront essayeront essayai essayas essaya essayâmes essayâtes essayèrent essaierais essayerais essaierais essayerais essaierait essayerait essaierions essayerions essaieriez essayeriez essaieraient essayeraient essaie essaye essaies essayes essaie essaye essayions essayiez essaient essayent essayasse essayasses essayât essayassions essayassiez essayassent essaie essaye essayons essayez essayant essayé essayés essayée essayées 
essuyer essuie essuies essuie essuyons essuyez essuient essuyais essuyais essuyait essuyions essuyiez essuyaient essuierai essuieras essuiera essuierons essuierez essuieront essuyai essuyas essuya essuyâmes essuyâtes essuyèrent essuierais essuierais essuierait essuierions essuieriez essuieraient essuie essuies essuie essuyions essuyiez essuient essuyasse essuyasses essuyât essuyassions essuyassiez essuyassent essuie essuyons essuyez essuyant essuyé essuyés essuyée essuyées 
établir établis établis établit établissons établissez établissent établissais établissais établissait établissions établissiez établissaient établirai établiras établira établirons établirez établiront établis établis établit établîmes établîtes établirent établirais établirais établirait établirions établiriez établiraient établisse établisses établisse établissions établissiez établissent établisse établisses établît établissions établissiez établissent établis établissons établissez établissant établi établis établie établies 
étaler étale étales étale étalons étalez étalent étalais étalais étalait étalions étaliez étalaient étalerai étaleras étalera étalerons étalerez étaleront étalai étalas étala étalâmes étalâtes étalèrent étalerais étalerais étalerait étalerions étaleriez étaleraient étale étales étale étalions étaliez étalent étalasse étalasses étalât étalassions étalassiez étalassent étale étalons étalez étalant étalé étalés étalée étalées 
éteindre éteins éteins éteint éteignons éteignez éteignent éteignais éteignais éteignait éteignions éteigniez éteignaient éteindrai éteindras éteindra éteindrons éteindrez éteindront éteignis éteignis éteignit éteignîmes éteignîtes éteignirent éteindrais éteindrais éteindrait éteindrions éteindriez éteindraient éteigne éteignes éteigne éteignions éteigniez éteignent éteignisse éteignisses éteignît éteignissions éteignissiez éteignissent éteins éteignons éteignez éteignant éteint éteints éteinte éteintes 
étendre étends étends étend étendons étendez étendent étendais étendais étendait étendions étendiez étendaient étendrai étendras étendra étendrons étendrez étendront étendis étendis étendit étendîmes étendîtes étendirent étendrais étendrais étendrait étendrions étendriez étendraient étende étendes étende étendions étendiez étendent étendisse étendisses étendît étendissions étendissiez étendissent étends étendons étendez étendant étendu étendus étendue étendues 
étonner étonne étonnes étonne étonnons étonnez étonnent étonnais étonnais étonnait étonnions étonniez étonnaient étonnerai étonneras étonnera étonnerons étonnerez étonneront étonnai étonnas étonna étonnâmes étonnâtes étonnèrent étonnerais étonnerais étonnerait étonnerions étonneriez étonneraient étonne étonnes étonne étonnions étonniez étonnent étonnasse étonnasses étonnât étonnassions étonnassiez étonnassent étonne étonnons étonnez étonnant étonné étonnés étonnée étonnées 
étouffer étouffe étouffes étouffe étouffons étouffez étouffent étouffais étouffais étouffait étouffions étouffiez étouffaient étoufferai étoufferas étouffera étoufferons étoufferez étoufferont étouffai étouffas étouffa étouffâmes étouffâtes étouffèrent étoufferais étoufferais étoufferait étoufferions étoufferiez étoufferaient étouffe étouffes étouffe étouffions étouffiez étouffent étouffasse étouffasses étouffât étouffassions étouffassiez étouffassent étouffe étouffons étouffez étouffant étouffé étouffés étouffée étouffées 
être suis es est sommes êtes sont étais étais était étions étiez étaient serai seras sera serons serez seront fus fus fut fûmes fûtes furent serais serais serait serions seriez seraient sois sois soit soyons soyez soient fusse fusses fût fussions fussiez fussent sois soyons soyez étant été 
étudier étudie étudies étudie étudions étudiez étudient étudiais étudiais étudiait étudiions étudiiez étudiaient étudierai étudieras étudiera étudierons étudierez étudieront étudiai étudias étudia étudiâmes étudiâtes étudièrent étudierais étudierais étudierait étudierions étudieriez étudieraient étudie étudies étudie étudiions étudiiez étudient étudiasse étudiasses étudiât étudiassions étudiassiez étudiassent étudie étudions étudiez étudiant étudié étudiés étudiée étudiées 
éviter évite évites évite évitons évitez évitent évitais évitais évitait évitions évitiez évitaient éviterai éviteras évitera éviterons éviterez éviteront évitai évitas évita évitâmes évitâtes évitèrent éviterais éviterais éviterait éviterions éviteriez éviteraient évite évites évite évitions évitiez évitent évitasse évitasses évitât évitassions évitassiez évitassent évite évitons évitez évitant évité évités évitée évitées 
examiner examine examines examine examinons examinez examinent examinais examinais examinait examinions examiniez examinaient examinerai examineras examinera examinerons examinerez examineront examinai examinas examina examinâmes examinâtes examinèrent examinerais examinerais examinerait examinerions examineriez examineraient examine examines examine examinions examiniez examinent examinasse examinasses examinât examinassions examinassiez examinassent examine examinons examinez examinant examiné examinés examinée examinées 
exécuter exécute exécutes exécute exécutons exécutez exécutent exécutais exécutais exécutait exécutions exécutiez exécutaient exécuterai exécuteras exécutera exécuterons exécuterez exécuteront exécutai exécutas exécuta exécutâmes exécutâtes exécutèrent exécuterais exécuterais exécuterait exécuterions exécuteriez exécuteraient exécute exécutes exécute exécutions exécutiez exécutent exécutasse exécutasses exécutât exécutassions exécutassiez exécutassent exécute exécutons exécutez exécutant exécuté exécutés exécutée exécutées 
exiger exige exiges exige exigeons exigez exigent exigeais exigeais exigeait exigions exigiez exigeaient exigerai exigeras exigera exigerons exigerez exigeront exigeai exigeas exigea exigeâmes exigeâtes exigèrent exigerais exigerais exigerait exigerions exigeriez exigeraient exige exiges exige exigions exigiez exigent exigeasse exigeasses exigeât exigeassions exigeassiez exigeassent exige exigeons exigez exigeant exigé exigés exigée exigées 
exister existe existes existe existons existez existent existais existais existait existions existiez existaient existerai existeras existera existerons existerez existeront existai existas exista existâmes existâtes existèrent existerais existerais existerait existerions existeriez existeraient existe existes existe existions existiez existent existasse existasses existât existassions existassiez existassent existe existons existez existant existé existés existée existées 
